tree,orchard,crown_area_m2,ht_m,pre_helene_vol,post_helene_vol,damage,rel_ht,rel_dens_1.8ha,HELENE_MSW,predicted_dbh
7933,W,3,3.121,8.409,25.325,0,0.338748191,3,33.08100128,4.6
7934,W,37,9.815,303.196,361.625,0,1.004835369,13,33.08100128,18.53
7935,W,60,8.824,412.193,352.962,14.37,1.053073054,7,33.08100128,20.92
7936,W,81,7.545,470.73,378.982,19.49,0.900777211,10,33.08100128,21.1
7937,W,56,9.831,456.696,496.716,0,1.124828375,8,33.08100128,21.84
7938,W,4,3.341,10.488,41.617,0,0.395642134,6,33.08100128,5.12
7939,W,67,10.104,558.061,553.342,0.85,1.041622639,16,33.08100128,23.86
7940,W,25,8.35,174.209,215.489,0,0.963727743,11,33.08100128,14.5
7941,W,60,10.236,524.842,558.112,0,1.054023639,14,33.08100128,23.03
7942,W,42,9.55,339.696,366.042,0,1.314220183,3,33.08100128,19.16
7943,W,26,9.208,203.207,245.635,0,1.05977135,12,33.08100128,15.56
7944,W,26,9.795,223.724,240.93,0,1.045751867,15,33.08100128,16.11
7945,W,55,8.479,357.723,407.196,0,1.041944865,9,33.08100128,19.72
7946,W,50,9.293,394.726,444.336,0,1.094653491,9,33.08100128,20.16
7947,W,47,9.706,388.884,445.45,0,0.989983884,15,33.08100128,20.22
7948,W,21,9.416,168.804,191.06,0,0.954515792,16,33.08100128,14.5
7949,W,42,10.086,335.285,391.982,0,1.160389495,11,33.08100128,19.81
7950,W,20,6.008,95.253,94.079,1.23,NA,0,33.08100128,11.16
7951,W,36,9.038,263.207,279.403,0,1.218442457,3,33.08100128,17.45
7952,W,33,9.052,243.526,268.042,0,0.944047557,2,33.08100128,16.89
7953,W,47,10.258,419.292,455.593,0,1.09086317,16,33.08100128,20.93
7954,W,4,4.06,11.818,25.198,0,0.474708057,8,33.08100128,5.52
7955,W,36,9.128,252.214,265.741,0,1.095601032,10,33.08100128,17.55
7956,W,54,8.602,381.57,367.569,3.67,0.919424043,7,33.08100128,19.77
7957,W,43,10.905,380.211,354.775,6.69,1.116804468,15,33.08100128,20.98
7958,W,11,3.979,32.624,77.892,0,0.439755974,10,33.08100128,7.45
7959,W,18,9.369,137.882,178.568,0,1.307287125,4,33.08100128,13.62
7960,W,57,8.887,426.829,194.102,54.52,0.885429813,15,33.08100128,20.6
7961,W,78,9.494,560.627,625.768,0,0.985862841,7,33.08100128,24.3
7962,W,61,10.076,529.605,461.56,12.85,1.074249509,14,33.08100128,22.95
7963,W,8,6.745,42.56,0.108,99.75,0.8110174,7,33.08100128,8.57
7964,W,51,9.68,418.595,372.589,10.99,1.023129635,12,33.08100128,20.84
7965,W,56,11.258,518.316,90.804,82.48,1.275116095,11,33.08100128,23.82
7966,W,70,10.055,553.664,647.645,0,1.091011019,9,33.08100128,24.2
7967,W,47,9.366,369.473,89.547,75.76,1.000344152,9,33.08100128,19.77
7968,W,59,8.284,360.956,370.199,0,1.114339521,3,33.08100128,19.95
7969,W,59,9.753,520.435,551.108,0,0.985549717,5,33.08100128,22.18
7970,W,20,10.749,190.839,199.653,0,1.133561824,6,33.08100128,15.28
7971,W,49,9.097,360.816,355.57,1.45,1.069668999,2,33.08100128,19.73
7972,W,65,10.022,498.427,523.276,0,1.153163519,8,33.08100128,23.45
7973,W,68,9.581,543.42,567.081,0,1.38174214,3,33.08100128,23.17
7974,W,3,7.065,19.715,22.567,0,0.706865214,6,33.08100128,6.14
7975,W,79,10.309,667.92,749.768,0,1.066411503,6,33.08100128,25.82
7976,W,57,10.291,486.317,525.901,0,1.262854338,3,33.08100128,22.65
7977,W,5,3.417,13.254,27.998,0,0.331477242,5,33.08100128,5.51
7978,W,60,8.873,460.385,503.731,0,0.928477999,8,33.08100128,20.99
7979,W,39,8.869,297.039,309.477,0,1.067679492,5,33.08100128,17.79
7980,W,74,10.64,643.68,575.162,10.64,1.292124598,6,33.08100128,25.69
7981,W,25,8.411,168.958,179.404,0,0.892437465,8,33.08100128,14.56
7982,W,63,9.472,474.737,560.353,0,1.049097324,7,33.08100128,22.32
7983,W,23,7.645,141.156,121.132,14.19,0.89021043,7,33.08100128,13.38
7984,W,70,11.053,602.458,659.777,0,1.373470022,4,33.08100128,25.77
7985,W,61,8.977,433.372,476.953,0,0.990784173,6,33.08100128,21.29
7986,W,44,10.161,380.286,407.133,0,1.112614227,11,33.08100128,20.27
7987,W,48,10.272,421.604,474.384,0,1.120800884,8,33.08100128,21.13
7988,W,32,8.291,231.793,277.092,0,0.955908028,7,33.08100128,15.85
7989,W,57,10.661,461.634,408.951,11.41,1.100107059,8,33.08100128,23.17
7990,W,55,9.977,478.603,483.02,0,1.19966332,4,33.08100128,21.89
7991,W,41,8.798,293.398,3.271,98.89,0.954185582,7,33.08100128,18.05
7992,W,1,3.049,3.049,8.852,0,0.696755027,3,33.08100128,3.37
7993,W,52,9.819,451.927,482.698,0,1.026193058,8,33.08100128,21.19
7994,W,57,9.369,410.221,141.592,65.48,1.040179414,10,33.08100128,21.32
7995,W,44,8.361,304.373,348.889,0,0.924774295,8,33.08100128,17.97
7996,W,25,8.473,167.393,0.604,99.64,0.914333724,7,33.08100128,14.62
7997,W,54,10.236,423.856,475.828,0,1.034684053,8,33.08100128,22.09
7998,W,47,10.001,400.584,431.818,0,1.117601866,8,33.08100128,20.6
7999,W,47,9.17,335.332,373.693,0,1.024564652,7,33.08100128,19.51
8000,W,57,10.119,462.449,542.565,0,1.00080359,8,33.08100128,22.4
8001,W,60,9.84,505.091,580.706,0,0.994567277,8,33.08100128,22.45
8002,W,33,6.922,194.327,6.961,96.42,0.73605019,8,33.08100128,14.42
8003,W,71,8.505,435.669,69.1,84.14,0.855830602,7,33.08100128,21.77
8004,W,36,9.685,312.297,360.524,0,1.047638621,5,33.08100128,18.19
8005,W,50,10.118,423.984,469.944,0,1.122808315,9,33.08100128,21.27
8006,W,3,4.099,11.157,20.825,0,0.88253025,5,33.08100128,5.07
8007,W,56,10.704,486.44,541.808,0,1.069691329,8,33.08100128,23.06
8008,W,5,3.904,17.224,24.174,0,0.952427421,1,33.08100128,5.81
8009,W,64,9.77,495.693,529.68,0,1.086249548,4,33.08100128,22.92
8010,W,89,9.223,685.538,703.99,0,0.961159686,10,33.08100128,25.08
8011,W,89,10.55,745.325,835.337,0,1.119719805,9,33.08100128,27.51
8012,W,53,9.187,409.8,459.33,0,1.014903639,11,33.08100128,20.47
8013,W,7,3.93,22.114,47.639,0,0.634977057,5,33.08100128,6.45
8014,W,24,10.56,220.548,216.567,1.81,1.121932217,9,33.08100128,16.28
8015,W,61,8.843,454.109,98.588,78.29,0.935316308,9,33.08100128,21.08
8016,W,59,10.392,518.633,594.937,0,1.127726533,7,33.08100128,23.11
8017,W,56,7.8,346.871,352.664,0,0.848640905,12,33.08100128,18.82
8018,W,28,9.22,213.391,233.438,0,1.052524766,9,33.08100128,16.02
8019,W,52,9.989,451.332,522.167,0,1.077296398,7,33.08100128,21.43
8020,W,34,8.694,248.525,326.421,0,0.970992273,11,33.08100128,16.68
8021,W,4,3.697,10.44,33.902,0,0.395105269,10,33.08100128,5.32
8022,W,44,8.262,295.171,111.336,62.28,0.862994967,11,33.08100128,17.83
8023,W,70,10.041,549.478,599.715,0,1.160758927,8,33.08100128,24.18
8024,W,12,4.382,44.366,97.429,0,0.451240861,1,33.08100128,8.02
8025,W,70,9.251,494.318,587.867,0,0.979584489,10,33.08100128,22.9
8026,W,11,7.816,68.747,107.858,0,0.87463981,8,33.08100128,10.31
8027,W,40,10.494,361.04,382.418,0,1.198007369,11,33.08100128,19.91
8028,W,26,10.432,220.423,250.498,0,1.125350593,6,33.08100128,16.7
8029,W,65,9.545,522.264,593.204,0,1.108288945,8,33.08100128,22.71
8030,W,74,10.041,596.697,621.766,0,1.236545898,10,33.08100128,24.72
8031,W,24,10.006,217.55,96.417,55.68,1.147871974,6,33.08100128,15.8
8032,W,28,9.784,237.058,89.572,62.22,1.117660498,6,33.08100128,16.58
8033,W,15,4.131,51.419,107.034,0,0.462675701,2,33.08100128,8.34
8034,W,46,9.008,359.468,429.323,0,0.984676538,11,33.08100128,19.14
8035,W,51,9.336,402.133,324.594,19.28,1.041399751,7,33.08100128,20.37
8036,W,23,10.354,220.924,0.65,99.71,1.048627689,7,33.08100128,15.83
8037,W,75,9.782,593.5,615.301,0,0.980314679,7,33.08100128,24.41
8038,W,55,10.123,459.284,493.89,0,1.001127418,5,33.08100128,22.09
8039,W,2,4.162,7.046,18.476,0,0.574901582,2,33.08100128,4.5
8040,W,13,4.768,46.155,76.658,0,1.145603075,1,33.08100128,8.57
8041,W,79,10.642,674.653,764.677,0,1.098897695,4,33.08100128,26.38
8042,W,65,9.974,532.365,613.909,0,0.969479005,4,33.08100128,23.38
8043,W,6,3.927,18.627,44.031,0,0.498413504,3,33.08100128,6.16
8044,W,3,5.08,13.783,22.016,0,0.60680264,4,33.08100128,5.47
8045,W,67,9.973,528.704,626.73,0,0.96564612,5,33.08100128,23.66
8046,W,40,9.467,317.425,317.028,0.13,1.337562519,5,33.08100128,18.69
8047,W,25,10.574,210.905,250.975,0,1.072392041,5,33.08100128,16.56
8048,W,48,9.09,339.35,385.169,0,1.173483659,6,33.08100128,19.57
8049,W,54,10.755,484.191,510.693,0,1.183703667,9,33.08100128,22.8
8050,W,74,9.694,562.251,606.819,0,0.957491203,8,33.08100128,24.14
8051,W,44,9.661,342.006,105.109,69.27,0.968089963,9,33.08100128,19.65
8052,W,36,10.126,308.228,1.186,99.62,1.044798799,11,33.08100128,18.68
8053,W,17,6.289,85.477,99.947,0,0.670346571,7,33.08100128,10.81
8054,W,66,9.503,521.464,590.673,0,0.948161369,9,33.08100128,22.78
8055,W,74,11.003,656.587,714.072,0,1.218871854,5,33.08100128,26.28
8056,W,27,10.168,244.727,59.741,75.59,1.04954583,11,33.08100128,16.71
8057,W,43,8.96,307.529,370.894,0,0.958539369,9,33.08100128,18.59
8058,W,79,8.578,558.096,661.983,0,1.203085554,9,33.08100128,22.8
8059,W,53,9.8,425.901,475.515,0,1.039261912,13,33.08100128,21.33
8060,W,32,8.915,238.959,259.279,0,0.950201326,9,33.08100128,16.54
8061,W,33,9.208,249.364,282.426,0,1.43954975,9,33.08100128,17.06
8062,W,56,10.711,502.096,518.132,0,1.040542729,3,33.08100128,23.07
8063,W,59,10.52,472.452,523.113,0,1.084287678,9,33.08100128,23.29
8064,W,18,9.607,145.132,178.132,0,1.046271969,8,33.08100128,13.8
8065,W,61,10.788,536.625,544.001,0,1.280272163,3,33.08100128,23.99
8066,W,29,7.741,174.436,194.53,0,1.282684341,8,33.08100128,14.68
8067,W,13,9.833,110.908,104.239,6.01,1.085131876,7,33.08100128,12.29
8068,W,86,9.729,671.568,754.347,0,1.002137357,12,33.08100128,25.67
8069,W,57,9.19,417.147,438.682,0,0.928013329,8,33.08100128,21.05
8070,W,49,9.449,370.081,428.675,0,0.96090874,5,33.08100128,20.21
8071,W,67,9.928,553.022,617.765,0,1.066049442,9,33.08100128,23.59
8072,W,8,3.565,24.526,58.923,0,0.449133858,4,33.08100128,6.43
8073,W,71,10.003,558.456,617.445,0,1.089666254,8,33.08100128,24.25
8074,W,14,5.665,62.247,81.891,0,0.707152665,3,33.08100128,9.58
8075,W,23,5.756,103.405,151.149,0,0.909679968,4,33.08100128,11.43
8076,W,18,7.061,99.078,108.386,0,1.044495725,5,33.08100128,11.72
8077,W,67,9.847,530.484,130.6,75.38,1.164459236,7,33.08100128,23.46
8078,W,12,7.243,80.301,94.351,0,0.873850831,10,33.08100128,10.25
8079,W,37,8.338,254.472,238.139,6.42,1.148563951,6,33.08100128,16.8
8080,W,44,8.829,309.047,81.276,73.7,1.230065481,6,33.08100128,18.58
8081,W,34,8.145,182.749,156.495,14.37,1.421403953,4,33.08100128,16.05
8082,W,59,8.633,392.281,367.467,6.33,1.092300879,10,33.08100128,20.49
8083,W,51,8.619,373.676,368.016,1.51,1.024161286,6,33.08100128,19.36
8084,W,53,7.464,293.295,304.828,0,0.917996495,4,33.08100128,17.93
8085,W,11,8.3,85.218,0.188,99.78,1.142332836,6,33.08100128,10.61
8086,W,12,6.539,59.806,55.145,7.79,0.804535947,6,33.08100128,9.75
8087,W,82,9.796,644.861,736.518,0,1.375732285,7,33.08100128,25.31
8088,W,13,8.953,108.812,124.778,0,1.231329941,6,33.08100128,11.73
8089,W,15,9.055,123.615,131.713,0,1.135470657,6,33.08100128,12.47
8090,W,36,7.301,208.475,204.409,1.95,0.975699935,6,33.08100128,15.36
8091,W,10,3.088,28.098,55.198,0,0.390034419,8,33.08100128,6.42
8092,W,24,7.467,131.895,123.718,6.2,0.96317317,6,33.08100128,13.42
8093,W,50,9.027,357.25,369.925,0,1.13615053,4,33.08100128,19.79
8094,W,44,9.989,361.033,415.214,0,1.066904492,5,33.08100128,20.06
8095,W,3,4.382,12.786,19.664,0,0.449537332,5,33.08100128,5.19
8096,W,69,8.998,510.456,555.85,0,1.108901943,3,33.08100128,22.35
8097,W,67,9.833,546.355,594.76,0,1.037400433,4,33.08100128,23.44
8098,W,44,9.73,361.558,393.96,0,1.131724338,4,33.08100128,19.73
8099,W,48,7.227,270.663,281.384,0,1.438686131,3,33.08100128,16.94
8100,W,56,10.05,449.6,449.55,0.01,1.150359416,5,33.08100128,22.15
8101,W,47,9.472,379.363,404.607,0,0.989888961,4,33.08100128,19.91
8102,W,3,5.46,14.16,20.795,0,0.794239581,2,33.08100128,5.61
8103,W,80,10.934,666.223,672.39,0,1.407614818,4,33.08100128,27.01
8104,W,54,9.289,408.2,387.048,5.18,0.951286953,3,33.08100128,20.76
8105,W,44,9.729,348.543,378.336,0,0.980093889,5,33.08100128,19.73
8106,W,43,10.229,362.743,402.702,0,1.040950074,5,33.08100128,20.17
8107,W,47,6.522,239.426,294.496,0,0.833828747,4,33.08100128,15.77
8108,W,42,8.664,291.924,300.437,0,0.948606215,5,33.08100128,18.04
8109,W,47,9.612,381.411,388.588,0,0.96071964,4,33.08100128,20.1
8110,W,24,10.012,209.945,216.176,0,1.015759215,3,33.08100128,15.81
8111,W,72,8.755,479.27,524.962,0,1.219189528,5,33.08100128,22.31
8112,W,68,9.076,482.54,576.488,0,1.131360475,5,33.08100128,22.36
8113,W,24,8.539,167.413,187.796,0,1.143462929,6,33.08100128,14.46
8114,W,9,9.199,74.369,77.305,0,1.050422498,7,33.08100128,10.32
8115,W,35,9.288,281.891,303.201,0,1.062127326,7,33.08100128,17.55
8116,W,4,3.842,12.907,15.257,0,0.539556221,3,33.08100128,5.4
8117,W,46,9.324,310.057,376.129,0,1.056650339,9,33.08100128,19.55
8118,W,52,7.964,329.996,394.274,0,0.943862837,6,33.08100128,18.55
8119,W,23,7.458,143.045,168.666,0,0.963142805,5,33.08100128,13.2
8120,W,60,9.524,458.718,519.488,0,1.230241184,7,33.08100128,21.98
8121,W,22,6.905,124.977,131.501,0,0.910289368,6,33.08100128,12.45
8122,W,51,7.954,326.418,207.639,36.39,0.942491508,6,33.08100128,18.4
8123,W,51,9.722,380.832,417.909,0,1.119695948,7,33.08100128,20.9
8124,W,44,6.524,212.09,150.052,29.25,0.713819029,7,33.08100128,15.41
8125,W,56,8.147,380.954,449.758,0,0.998575128,8,33.08100128,19.35
8126,W,1,3.056,3.056,8.346,0,0.795419053,1,33.08100128,3.37
8127,W,19,8.715,139.275,113.786,18.3,0.992403045,7,33.08100128,13.38
8128,W,6,3.003,16.66,40.637,0,0.41125719,1,33.08100128,5.5
8129,W,29,5.833,136.323,190.786,0,0.772461866,11,33.08100128,12.47
8130,W,40,8.888,288.832,255.037,11.7,1.012113362,8,33.08100128,17.99
8131,W,71,8.015,417.243,346.855,16.87,0.962548037,7,33.08100128,20.92
8132,W,61,9.501,449.073,188.328,58.06,1.145609762,10,33.08100128,22.09
8133,W,46,8.685,296.546,343.419,0,1.263293144,9,33.08100128,18.71
8134,W,69,7.91,427.989,493.395,0,0.99326484,11,33.08100128,20.52
8135,W,20,6.618,96.22,71.679,25.51,0.91621442,10,33.08100128,11.76
8136,W,28,6.243,139.813,183.233,0,0.84815687,9,33.08100128,12.81
8137,W,24,7.078,137.967,161.737,0,0.992846121,9,33.08100128,13.02
8138,W,16,7.282,100.035,111.686,0,1.043076282,11,33.08100128,11.42
8139,W,46,8.208,288.615,370.476,0,1.061493695,8,33.08100128,18.06
8140,W,36,8.35,222.811,252.063,0,1.015156427,6,33.08100128,16.64
8141,W,58,8.954,412.88,473.127,0,1.119415368,11,33.08100128,20.84
8142,W,2,3.497,5.891,15.627,0,0.441856547,3,33.08100128,4.26
8143,W,72,9.039,491.028,573.691,0,1.335208884,11,33.08100128,22.79
8144,W,44,6.461,227.852,252.009,0,0.954280574,11,33.08100128,15.32
8145,W,24,8.248,166.864,191.281,0,1.051705451,6,33.08100128,14.18
8146,W,3,4.744,12.82,29.512,0,0.551642161,9,33.08100128,5.34
8147,W,27,7.519,168.999,146.142,13.52,0.945334306,5,33.08100128,14.06
8148,W,49,9.248,393.196,410.11,0,1.170744058,12,33.08100128,19.94
8149,W,43,8.345,297.232,333.566,0,1.180051164,11,33.08100128,17.79
8150,W,11,4.046,36.852,38.361,0,0.44187672,5,33.08100128,7.51
8151,W,15,6.988,83.702,70.4,15.89,0.821306003,10,33.08100128,10.92
8152,W,14,5.546,69.234,82.347,0,0.775610097,8,33.08100128,9.48
8153,W,14,7.032,80.861,64.055,20.78,0.826904986,10,33.08100128,10.68
8154,W,46,6.019,234.782,95.206,59.45,0.915934783,7,33.08100128,14.89
8155,W,22,5.655,94.116,136.502,0,0.827453339,9,33.08100128,11.15
8156,W,52,9.729,419.475,417.969,0.36,1.238803551,11,33.08100128,21.07
8157,W,5,6.342,30.229,31.549,0,0.868101183,10,33.08100128,7.07
8158,W,35,6.495,197.031,256.39,0,0.878350135,11,33.08100128,14.18
8159,W,28,6.488,146.025,14.488,90.08,0.743618838,10,33.08100128,13.1
8160,W,20,9.805,150.275,35.363,76.47,1.161154534,11,33.08100128,14.54
8161,W,44,8.206,264.231,290.365,0,1.107970656,9,33.08100128,17.76
8162,W,34,9.656,291.859,119.46,59.07,1.225861552,11,33.08100128,17.75
8163,W,39,6.585,174.68,122.736,29.74,0.980950785,8,33.08100128,14.85
8164,W,55,7.848,307.917,370.488,0,0.948800097,4,33.08100128,18.77
8165,W,33,9.498,273.846,260.828,4.75,1.161148353,12,33.08100128,17.38
8166,W,54,6.651,312.615,379.031,0,0.934818511,4,33.08100128,16.77
8167,W,68,7.614,412.05,484.096,0,1.004684304,8,33.08100128,19.9
8168,W,56,7.374,314.895,37.585,88.06,1.011291429,9,33.08100128,18.15
8169,W,44,9.93,374.517,358.721,4.22,1.185898201,10,33.08100128,19.98
8170,W,72,7.729,413.819,512.83,0,1.121331264,10,33.08100128,20.53
8171,W,59,10.134,493.788,16.708,96.62,1.012927301,6,33.08100128,22.73
8172,W,50,7.894,324.372,373.981,0,0.974823642,8,33.08100128,18.18
8173,W,39,7.7,244.564,281.009,0,1.097873958,9,33.08100128,16.33
8174,W,37,8.437,225.952,302.257,0,1.207528267,6,33.08100128,16.92
8175,W,12,4.23,42.761,6.722,84.28,0.48325368,6,33.08100128,7.88
8176,W,90,10.397,709.633,689.709,2.81,0.981867976,2,33.08100128,27.35
8177,W,32,5.908,163.114,218.382,0,0.879926127,5,33.08100128,12.99
8178,W,36,7.946,244.82,267.449,0,1.125304481,5,33.08100128,16.16
8179,W,41,9.425,284.949,326.572,0,1.155803544,8,33.08100128,18.82
8180,W,37,10.713,331.717,360.599,0,1.055735443,7,33.08100128,19.54
8181,W,4,3.601,12.669,23.124,0,0.493941749,6,33.08100128,5.27
8182,W,30,5.618,132.631,130.383,1.69,0.726731777,6,33.08100128,12.34
8183,W,74,9.689,591.908,602.594,0,1.113385646,7,33.08100128,24.13
8184,W,52,7.002,277.555,300.514,0,1.212467532,4,33.08100128,17.1
8185,W,56,8.845,379.301,424.118,0,1.067577716,9,33.08100128,20.4
8186,W,42,10.559,381.033,398.491,0,1.010946576,3,33.08100128,20.37
8187,W,37,10.048,324.613,336.937,0,0.981420385,9,33.08100128,18.8
8188,W,27,6.479,139.877,182.429,0,0.926007975,10,33.08100128,12.92
8189,W,73,8.782,527.872,573.772,0,1.106114995,10,33.08100128,22.48
8190,W,59,9.095,432.603,412.536,4.64,1.020763187,6,33.08100128,21.19
8191,W,43,10.619,410.939,443.506,0,1.044252139,4,33.08100128,20.64
8192,W,51,8.128,320.533,372.974,0,0.996347054,5,33.08100128,18.66
8193,W,40,7.191,215.366,284.483,0,1.067626754,10,33.08100128,15.81
8194,W,50,8.498,307.069,304.319,0.9,1.037399565,11,33.08100128,19.05
8195,W,24,6.283,128.006,133.678,0,0.802819601,6,33.08100128,12.18
8196,W,47,8.635,323.844,378.972,0,1.030540273,10,33.08100128,18.79
8197,W,20,7.151,119.638,146.48,0,1.04441426,10,33.08100128,12.26
8198,W,50,9.416,362.358,421.701,0,1.092307182,7,33.08100128,20.32
8199,W,15,10.318,141.788,147.834,0,1.005359057,4,33.08100128,13.33
8200,W,18,6.936,98.569,126.08,0,1.009842176,10,33.08100128,11.61
8201,W,42,5.645,182.017,162.843,10.53,0.702463912,3,33.08100128,13.87
8202,W,41,9.107,299.405,340.93,0,1.119607578,10,33.08100128,18.43
8203,W,32,7.491,165.955,211.054,0,0.943224093,11,33.08100128,14.94
8204,W,42,8.595,288.463,378.014,0,1.228255927,11,33.08100128,17.96
8205,W,79,8.359,528.385,621.035,0,0.969909108,6,33.08100128,22.4
8206,W,53,9.402,435.311,444.621,0,0.911090654,4,33.08100128,20.77
8207,W,31,9.536,250.832,279.951,0,1.091720888,6,33.08100128,17
8208,W,25,7.991,161.02,177.035,0,0.9698731,9,33.08100128,14.15
8209,W,44,8.067,265.618,335.575,0,1.013330821,8,33.08100128,17.57
8210,W,37,7.716,242.943,273.125,0,1.033762058,4,33.08100128,16.04
8211,W,40,8.076,278.552,332.05,0,1.109679389,9,33.08100128,16.97
8212,W,47,8.332,306.064,351.934,0,1.00684259,8,33.08100128,18.38
8213,W,29,8.253,188.826,217.723,0,1.049292462,10,33.08100128,15.24
8214,W,56,10.472,471.669,500.779,0,1.146830938,4,33.08100128,22.74
8215,W,42,6.824,244.937,282.516,0,0.886107179,10,33.08100128,15.58
8216,W,69,7.203,400.929,475.361,0,0.932038416,9,33.08100128,19.29
8217,W,41,7.232,253.849,303.426,0,0.954019787,9,33.08100128,16.01
8218,W,65,9.39,491.796,572.967,0,1.324727542,4,33.08100128,22.47
8219,W,55,8.496,392.415,436.593,0,1.157824446,10,33.08100128,19.75
8220,W,50,9.869,422.856,451.638,0,1.058882857,5,33.08100128,20.94
8221,W,28,7.027,149.686,188.486,0,0.94225565,11,33.08100128,13.71
8222,W,57,8.703,382.227,429.037,0,1.120468632,7,33.08100128,20.33
8223,W,63,10.004,450.282,469.299,0,1.227635293,7,33.08100128,23.14
8224,W,16,6.697,88.778,129.69,0,0.950573281,9,33.08100128,10.93
8225,W,46,8.847,297.872,341.024,0,1.261354455,9,33.08100128,18.92
8226,W,11,6.454,47.759,76.356,0,0.723076492,4,33.08100128,9.4
8227,W,20,4.551,76.906,85.183,0,0.594358104,4,33.08100128,9.6
8228,W,6,6.936,27.127,61.44,0,0.708941494,5,33.08100128,7.83
8229,W,47,6.517,243.275,254.315,0,0.886875085,11,33.08100128,15.76
8230,W,40,9.465,316.377,342.975,0,1.145421541,6,33.08100128,18.69
8231,W,44,9.654,360.515,358.112,0.67,1.036615484,6,33.08100128,19.64
8232,W,19,6.52,111.719,137.453,0,0.916128043,11,33.08100128,11.45
8233,W,6,3.125,17.368,46.562,0,0.382211993,11,33.08100128,5.59
8234,W,28,7.565,179.255,219.63,0,1.062554267,11,33.08100128,14.3
8235,W,17,6.388,84.323,80.438,4.61,0.908715877,10,33.08100128,10.9
8236,W,34,7.934,222.708,256.046,0,1.090684141,12,33.08100128,15.8
8237,W,42,9.56,346.746,370.33,0,1.153614094,6,33.08100128,19.17
8238,W,24,5.714,106.622,88.214,17.26,0.935826396,6,33.08100128,11.55
8239,W,40,8.786,269.33,299.456,0,1.017118877,8,33.08100128,17.86
8240,W,48,9.822,367.338,380.047,0,1.19150829,6,33.08100128,20.54
8241,W,40,7.533,239.915,208.787,12.97,1.058897948,11,33.08100128,16.26
8242,W,75,8.288,446.774,556.083,0,1.287396316,5,33.08100128,21.84
8243,W,53,7.653,309.739,377.585,0,1.035336454,15,33.08100128,18.22
8244,W,37,8.088,240.445,314.74,0,1.303254915,5,33.08100128,16.5
8245,W,47,7.236,260.626,152.226,41.59,1.028703032,10,33.08100128,16.83
8246,W,47,8.737,331.297,333.423,0,0.982391832,5,33.08100128,18.93
8247,W,78,9.447,519.941,552.115,0,1.126923536,6,33.08100128,24.22
8248,W,8,5.44,37.131,41.398,0,0.818238467,7,33.08100128,7.78
8249,W,34,8.255,227.163,237.372,0,1.18937844,10,33.08100128,16.18
8250,W,52,7.466,299.098,384.118,0,0.982119909,13,33.08100128,17.81
8251,W,74,7.037,408.124,500.339,0,0.981352724,7,33.08100128,19.48
8252,W,45,7.847,269.343,106.994,60.28,1.105678456,5,33.08100128,17.42
8253,W,16,5.243,66.786,51.503,22.88,0.804980655,5,33.08100128,9.63
8254,W,22,8.102,141.089,151.797,0,1.080154651,9,33.08100128,13.59
8255,W,46,8.569,281.295,323.155,0,0.974552899,4,33.08100128,18.55
8256,W,4,3.165,11.399,29.188,0,0.389786326,6,33.08100128,5.02
8257,W,22,7.631,144.474,164.416,0,0.963631772,4,33.08100128,13.15
8258,W,35,9.435,272.819,293.181,0,1.108342144,7,33.08100128,17.71
8259,W,37,7.585,216.617,229.108,0,1.005472863,7,33.08100128,15.87
8260,W,33,9.246,247.776,263.689,0,1.082706012,7,33.08100128,17.1
8261,W,34,6.769,198.574,225.031,0,0.937291216,8,33.08100128,14.38
8262,W,68,8.694,448.534,435.696,2.86,1.375067219,5,33.08100128,21.73
8263,W,59,8.371,372.315,418.074,0,1.115587935,12,33.08100128,20.09
8264,W,25,6.632,137.304,168.033,0,0.789636615,5,33.08100128,12.74
8265,W,36,9.208,266.841,280.237,0,1.1664227,9,33.08100128,17.65
8266,W,24,7.665,146.962,166.754,0,0.915406051,6,33.08100128,13.61
8267,W,66,7.179,368.986,461.45,0,0.868917938,7,33.08100128,18.94
8268,W,22,7.625,126.273,135.076,0,1.010034109,8,33.08100128,13.15
8269,W,41,7.052,211.749,279.187,0,0.791588715,3,33.08100128,15.76
8270,W,72,6.421,341.75,414.103,0,0.889282393,7,33.08100128,18.14
8271,W,34,9.319,273.923,280.537,0,1.116315285,11,33.08100128,17.38
8272,W,7,7.959,48.339,54.489,0,0.956112602,6,33.08100128,8.79
8273,W,48,7.677,295.132,332.829,0,1.05841877,11,33.08100128,17.6
8274,W,2,3.976,6.528,15.615,0,0.485695439,5,33.08100128,4.43
8275,W,90,8.765,573.759,684.336,0,1.230175439,9,33.08100128,24.32
8276,W,51,9.279,408.898,428.529,0,1.111100225,11,33.08100128,20.29
8277,W,47,8.329,315.703,360.224,0,1.02977601,6,33.08100128,18.37
8278,W,21,7.722,128.448,147.202,0,1.065470852,8,33.08100128,13.01
8279,W,41,6.673,214.391,266.47,0,0.826643873,5,33.08100128,15.24
8280,W,42,8.086,271.453,306.714,0,1.006660442,8,33.08100128,17.29
8281,W,22,5.026,93.03,69.725,25.05,0.818814439,7,33.08100128,10.45
8282,W,33,6.481,179.416,212.447,0,0.885579107,8,33.08100128,13.87
8283,W,46,8.137,294.856,325.077,0,0.970340716,7,33.08100128,17.96
8284,W,37,6.546,177.699,178.383,0,1.005867069,11,33.08100128,14.52
8285,W,17,7.905,112.225,117.05,0,1.005277548,8,33.08100128,12.18
